! WACCM output from file data/concat_zm_all_2000.nc
! for F. Gordillo. MLP, Dec 2007
! Date:     19991112
! Lat:        38.000000; Lon:        0.0000000; Time= 0
! Output variables: 
!  z (km), Pressure (atm), Temperature (K), Total density (NT) (mol/cm3) and number densities (mol/cm3) of: 
!  O ,O3, N, NO, NO2, NO3, N2O, N2O5, H, OH, H2, HO2, H2O2, HNO3, CO
! No. of altitudes: 
     141
  39.00   3.013e-03 241.325   9.162e+16  7.050e-06  5.977e+11  1.765e-09  7.753e-03  1.421e+09  1.140e+07  2.021e+09  5.979e+07  8.654e-03  2.824e+03  4.337e+10  7.628e+04  7.985e+06  4.184e+07  2.156e+09
  38.00   3.473e-03 238.142   1.070e+17  2.371e-06  7.490e+11  1.562e-09  2.199e-03  1.655e+09  1.091e+07  2.835e+09  8.301e+07  4.739e-03  1.966e+03  5.188e+10  5.211e+04  9.767e+06  7.106e+07  2.357e+09
  37.00   4.013e-03 235.119   1.253e+17  8.944e-07  9.230e+11  1.786e-09  7.533e-04  1.923e+09  1.034e+07  3.996e+09  1.142e+08  2.776e-03  1.442e+03  6.212e+10  3.754e+04  1.194e+07  1.179e+08  2.620e+09
  36.00   4.644e-03 232.362   1.467e+17  2.645e-07  1.108e+12  1.988e-09  3.062e-04  2.232e+09  9.700e+06  5.685e+09  1.509e+08  1.453e-03  9.348e+02  7.459e+10  2.399e+04  1.435e+07  1.842e+08  2.942e+09
  35.00   5.382e-03 229.804   1.719e+17  6.524e-08  1.304e+12  2.170e-09  1.415e-04  2.589e+09  9.035e+06  8.073e+09  1.968e+08  6.984e-04  5.524e+02  8.976e+10  1.401e+04  1.718e+07  2.836e+08  3.329e+09
  34.00   6.252e-03 227.228   2.019e+17  8.740e-09  1.515e+12  2.182e-09  6.883e-05  2.936e+09  8.299e+06  1.139e+10  2.513e+08  2.449e-04  2.348e+02  1.083e+11  5.915e+03  2.050e+07  4.270e+08  3.854e+09
  33.00   7.269e-03 225.297   2.368e+17  1.997e-09  1.756e+12  2.069e-09  2.580e-05  3.258e+09  7.917e+06  1.575e+10  3.245e+08  1.121e-04  1.287e+02  1.297e+11  3.233e+03  2.449e+07  6.147e+08  4.482e+09
  32.00   8.461e-03 224.137   2.770e+17  8.737e-10  2.030e+12  1.832e-09  7.069e-06  3.522e+09  7.905e+06  2.153e+10  4.140e+08  7.105e-05  9.619e+01  1.541e+11  2.423e+03  2.929e+07  8.653e+08  5.242e+09
  31.00   9.857e-03 223.476   3.237e+17  8.846e-10  2.307e+12  1.378e-09  1.513e-06  3.551e+09  8.016e+06  2.900e+10  5.068e+08  7.236e-05  1.134e+02  1.818e+11  2.864e+03  3.511e+07  1.188e+09  6.249e+09
  30.00   1.149e-02 222.919   3.782e+17  9.536e-10  2.627e+12  1.155e-09  3.609e-07  3.515e+09  8.194e+06  3.824e+10  6.121e+08  7.552e-05  1.400e+02  2.136e+11  3.535e+03  4.239e+07  1.601e+09  7.333e+09
  29.00   1.339e-02 222.493   4.416e+17  1.103e-09  2.984e+12  1.076e-09  1.108e-07  3.408e+09  8.430e+06  4.992e+10  7.163e+08  8.090e-05  1.805e+02  2.499e+11  4.551e+03  5.030e+07  2.138e+09  8.471e+09
  28.00   1.561e-02 222.393   5.152e+17  1.546e-09  3.295e+12  1.066e-09  8.469e-08  3.176e+09  8.659e+06  6.464e+10  7.991e+08  9.408e-05  2.518e+02  2.915e+11  6.348e+03  5.786e+07  2.832e+09  9.662e+09
  27.00   1.820e-02 222.163   6.013e+17  2.282e-09  3.700e+12  1.003e-09  7.474e-08  2.839e+09  9.006e+06  8.280e+10  8.427e+08  1.107e-04  3.547e+02  3.392e+11  8.916e+03  6.631e+07  3.628e+09  1.105e+10
  26.00   2.123e-02 221.772   7.026e+17  3.095e-09  4.174e+12  9.194e-10  6.830e-08  2.432e+09  9.337e+06  1.064e+11  8.398e+08  1.250e-04  4.832e+02  3.939e+11  1.208e+04  7.167e+07  4.522e+09  1.261e+10
  25.00   2.477e-02 221.230   8.217e+17  3.527e-09  4.640e+12  8.243e-10  6.233e-08  2.002e+09  9.476e+06  1.372e+11  7.816e+08  1.303e-04  6.136e+02  4.571e+11  1.524e+04  7.053e+07  5.494e+09  1.431e+10
  24.00   2.891e-02 220.685   9.614e+17  3.016e-09  4.786e+12  7.131e-10  5.835e-08  1.631e+09  8.953e+06  1.775e+11  6.744e+08  1.182e-04  6.796e+02  5.303e+11  1.689e+04  6.149e+07  6.507e+09  1.618e+10
  23.00   3.376e-02 219.959   1.126e+18  2.292e-09  4.849e+12  7.034e-10  6.299e-08  1.373e+09  8.271e+06  2.276e+11  5.750e+08  9.930e-05  6.920e+02  6.170e+11  1.728e+04  5.531e+07  7.239e+09  1.848e+10
  22.00   3.945e-02 218.628   1.324e+18  1.177e-09  4.856e+12  6.943e-10  6.710e-08  1.162e+09  7.307e+06  2.941e+11  4.532e+08  6.880e-05  5.858e+02  7.203e+11  1.469e+04  4.378e+07  7.540e+09  2.122e+10
  21.00   4.614e-02 217.213   1.559e+18  5.353e-10  4.731e+12  6.046e-10  6.465e-08  9.668e+08  6.262e+06  3.809e+11  3.317e+08  4.545e-05  4.667e+02  8.406e+11  1.178e+04  3.312e+07  7.250e+09  2.475e+10
  20.00   5.402e-02 215.783   1.837e+18  2.296e-10  4.299e+12  4.010e-10  6.049e-08  7.951e+08  5.028e+06  4.931e+11  2.169e+08  2.963e-05  3.553e+02  9.783e+11  9.111e+03  2.611e+07  6.077e+09  2.985e+10
  19.00   6.333e-02 213.704   2.175e+18  7.197e-11  3.453e+12  2.000e-10  3.424e-07  6.770e+08  3.485e+06  6.327e+11  1.258e+08  1.660e-05  2.215e+02  1.139e+12  5.860e+03  2.156e+07  4.365e+09  3.899e+10
  18.00   7.440e-02 210.965   2.588e+18  1.636e-11  2.437e+12  9.371e-11  2.396e-04  6.258e+08  2.079e+06  7.966e+11  6.700e+07  8.033e-06  1.106e+02  1.333e+12  3.146e+03  1.807e+07  2.794e+09  5.811e+10
  17.00   8.762e-02 209.256   3.073e+18  5.843e-12  1.636e+12  4.168e-11  2.314e-01  6.255e+08  1.264e+06  9.807e+11  3.705e+07  4.938e-06  6.745e+01  1.566e+12  2.164e+03  1.616e+07  1.730e+09  8.872e+10
  16.00   1.033e-01 209.192   3.626e+18  7.320e-12  1.156e+12  2.320e-11  1.105e+02  7.243e+08  9.176e+05  1.180e+12  2.769e+07  4.781e-06  6.703e+01  1.837e+12  2.418e+03  1.617e+07  1.261e+09  1.286e+11
  15.00   1.218e-01 209.913   4.259e+18  4.069e-12  9.165e+11  1.740e-11  7.237e+02  9.124e+08  7.337e+05  1.402e+12  2.596e+07  4.150e-06  5.826e+01  2.152e+12  2.597e+03  2.370e+07  1.152e+09  1.800e+11
  14.00   1.435e-01 210.785   4.995e+18  1.274e-12  7.489e+11  1.440e-11  3.351e+03  1.035e+09  5.930e+05  1.654e+12  2.655e+07  2.863e-06  4.142e+01  2.520e+12  2.490e+03  5.649e+07  1.182e+09  2.271e+11
  13.00   1.688e-01 212.034   5.843e+18  2.576e-13  6.646e+11  1.355e-11  3.750e+04  1.085e+09  5.200e+05  1.934e+12  2.859e+07  1.832e-06  2.796e+01  2.944e+12  2.572e+03  1.527e+08  1.201e+09  2.713e+11
  12.00   1.983e-01 213.919   6.805e+18  1.430e-13  6.036e+11  1.235e-11  1.791e+05  1.181e+09  5.000e+05  2.233e+12  3.174e+07  1.995e-06  3.047e+01  3.427e+12  4.564e+03  3.390e+08  1.159e+09  3.310e+11
  11.00   2.325e-01 217.651   7.841e+18  8.365e-13  5.536e+11  9.690e-12  3.493e+05  1.153e+09  5.562e+05  2.548e+12  4.101e+07  6.106e-06  9.126e+01  3.949e+12  1.906e+04  6.113e+08  1.100e+09  4.080e+11
  10.00   2.717e-01 223.423   8.923e+18  3.151e-11  5.165e+11  6.560e-12  5.890e+05  8.746e+08  7.181e+05  2.882e+12  5.361e+07  3.963e-05  5.797e+02  4.495e+12  1.439e+05  1.018e+09  1.072e+09  4.925e+11
   9.00   3.159e-01 230.898   1.004e+19  1.432e-09  5.121e+11  4.125e-12  5.116e+05  5.604e+08  1.091e+06  3.239e+12  6.045e+07  2.777e-04  3.995e+03  5.060e+12  1.105e+06  1.660e+09  1.097e+09  5.790e+11
   8.00   3.656e-01 239.008   1.123e+19  1.725e-08  5.409e+11  2.594e-12  1.637e+05  5.108e+08  1.925e+06  3.625e+12  6.103e+07  1.008e-03  1.424e+04  5.658e+12  4.240e+06  2.602e+09  1.170e+09  6.794e+11
   7.00   4.207e-01 247.466   1.248e+19  3.707e-08  5.949e+11  1.663e-12  2.249e+05  6.570e+08  3.969e+06  4.048e+12  5.627e+07  1.780e-03  2.446e+04  6.290e+12  7.700e+06  3.875e+09  1.281e+09  7.679e+11
   6.00   4.819e-01 255.142   1.386e+19  2.308e-08  6.550e+11  1.158e-12  1.480e+05  6.098e+08  1.005e+07  4.508e+12  4.667e+07  1.282e-03  1.663e+04  6.988e+12  5.450e+06  5.518e+09  1.435e+09  8.774e+11
   5.00   5.500e-01 261.839   1.542e+19  2.985e-09  7.248e+11  8.761e-13  8.203e+04  5.109e+08  2.394e+07  5.018e+12  3.644e+07  4.299e-04  5.211e+03  7.769e+12  1.761e+06  7.543e+09  1.727e+09  1.013e+12
   4.00   6.258e-01 267.762   1.715e+19  1.530e-10  8.001e+11  7.063e-13  5.311e+04  4.746e+08  5.174e+07  5.576e+12  2.963e+07  1.105e-04  1.281e+03  8.638e+12  4.398e+05  1.018e+10  2.450e+09  1.186e+12
   3.00   7.101e-01 272.839   1.910e+19  1.935e-11  8.690e+11  6.066e-13  4.793e+04  6.873e+08  1.091e+08  6.196e+12  3.756e+07  5.580e-05  6.316e+02  9.605e+12  2.184e+05  1.367e+10  4.325e+09  1.432e+12
   2.00   8.038e-01 277.354   2.127e+19  1.112e-10  9.188e+11  5.435e-13  5.826e+04  1.895e+09  2.667e+08  6.870e+12  1.040e+08  1.859e-04  1.929e+03  1.067e+13  6.479e+05  1.747e+10  9.950e+09  1.825e+12
   1.00   9.077e-01 283.737   2.348e+19  1.784e-09  9.499e+11  4.409e-13  1.552e+05  5.238e+09  7.410e+08  7.573e+12  3.591e+08  9.403e-04  8.355e+03  1.175e+13  2.132e+06  1.742e+10  1.774e+10  2.350e+12
